1189;1189;30;3;Ethylenglycolmonomethyletheracetat
1190;1190;33;3;Ethylformiat
1191;1191;30;3;Octylaldehyde
1192;1192;30;3;Ethyllactat
1193;1193;33;3;Methylethylketon (Ethylmethylketon)
1194;1194;336;3;Ethylnitril, Lösung
1195;1195;33;3;Ethylpropionat
1196;1196;X338;3;Ethyltrichlorsilan
1197;1197;30 + 33;3;Extrakte, Geschmackstoffe, flüssig
1198;1198;38;3;Formaldehyd, Lösung, entzündbar
1199;1199;63;6.1;Furfurale (Furaldehyde)
1201;1201;30 + 33;3;Fuselöl
1202;1202;30;3;Dieselkraftstoff oder Gasöl oder Heizöl (leicht)
1203;1203;33;3;Benzin oder Ottokraftstoffe
1204;1204;–;3;Nitroglycerol (Nitroglycerin), Lösung in Alkohol mit höchstens 1% Nitroglycerol
1206;1206;33;3;Heptane
1207;1207;30;3;Hexaldehyd
1208;1208;33;3;Hexane
1210;1210;30 + 33;3;Druckfarbe, entzündbar oder Druckfarbzubehörstoffe (einschließlich Druckfarbverdünnung und -lösemittel), entzündbar
1212;1212;30;3;Isobutanol (Isobutylalkohol)
1213;1213;33;3;Isobutylacetat
1214;1214;338;3;Isobutylamin
1216;1216;33;3;Isooctene
1218;1218;339;3;Isopren, stabilisiert
1219;1219;33;3;2-Propanol (Isopropylalkohol)
1220;1220;33;3;Isopropylacetat
1221;1221;338;3;Isopropylamin
1222;1222;–;3;Isopropylnitrat
1223;1223;30;3;Kerosin
1224;1224;30 + 33;3;Ketone, flüssig, N.A.G.
1228;1228;36 + 336;3;Alkanthiole (Mercaptane), flüssig, entzündbar, giftig oder Alkanthiole (Mercaptane), Mischung, flüssig, entzündbar, giftig
1229;1229;30;3;Mesityloxid
1230;1230;336;3;Methanol
1231;1231;33;3;Methylacetat
1233;1233;30;3;Methylamylacetat
1234;1234;33;3;Methylal
1235;1235;338;3;Dimethylamin, wässrige Lösung
1237;1237;33;3;Methylbutyrat
1238;1238;663;6.1;Methylchlorformiat
1239;1239;663;6.1;Methylchlormethylether
1242;1242;X338;4.3;Methyldichlorsilan
1243;1243;33;3;Ameisensäuremethylester (Methylformiat)
1244;1244;663;6.1;Methylhydrazin
1245;1245;33;3;Methylisobutylketon
1246;1246;339;3;Methylisopropenylketon, stabilisiert
1247;1247;339;3;Methylmethacrylat, Monomer, stabilisiert
1248;1248;33;3;Methylpropionat
1249;1249;33;3;Methylpropylketon
1250;1250;X338;3;Methyltrichlorsilan
1251;1251;639;6.1;Methylvinylketon, stabilisiert
1259;1259;663;6.1;Nickeltetracarbonyl
1261;1261;–;3;Nitromethan
1262;1262;33;3;Octane
1263;1263;30 + 33;3;Farbe (einschließlich Farbe, Lack, Emaille, Beize, Schellack, Firnis, Politur, flüssiger Füllstoff und flüssige Lackgrundlage) oder Farbzubehörstoffe (inklusive Farbverdünnung und -lösemittel)
1264;1264;30;3;Paraldehyd
1265;1265;33;3;Pentane, flüssig
1266;1266;30 + 33;3;Parfümerzeugnisse mit entzündbaren Lösungsmitteln
1267;1267;30 + 33;3;Roherdöl
1268;1268;30 + 33;3;Erdöldestillate, N.A.G. oder Erdölprodukte, N.A.G.
1272;1272;30;3;Kiefernöl
1274;1274;30 + 33;3;1-Propanol (n-Propylalkohol)
1275;1275;33;3;Propionaldehyd
1276;1276;33;3;n-Propylacetat
1277;1277;338;3;Propylamin
1278;1278;33;3;1-Chlorpropan
1279;1279;33;3;1,2-Dichlorpropan
1280;1280;33;3;Propylenoxid
1281;1281;33;3;Propylformiate
1282;1282;33;3;Pyridin
1286;1286;30 + 33;3;Harzöl
1287;1287;30 + 33;3;Gummilösung
1288;1288;30 + 33;3;Schieferöl
1289;1289;38 + 338;3;Natriummethylat, Lösung in Alkohol
1292;1292;30;3;Tetraethylsilicat (Tetraethylorthosilikat)
1293;1293;30 + 33;3;Tinkturen, medizinische
1294;1294;33;3;Toluol
1295;1295;X338;4.3;Trichlorsilan
1296;1296;338;3;Triethylamin
1297;1297;38 + 338;3;Trimethylamin, wässrige Lösung mit mindestens 50Masse-% Trimethylamin
1298;1298;X338;3;Trimethylchlorsilan
1299;1299;30;3;Terpentin
1300;1300;30 + 33;3;Terpentinölersatz
1301;1301;339;3;Vinylacetat, stabilisiert
1302;1302;339;3;Vinylethylether, stabilisiert
1303;1303;339;3;Vinylidenchlorid, stabilisiert
1304;1304;339;3;Vinylisobutylether, stabilisiert
1305;1305;X339;3;Vinyltrichlorsilan, stabilisiert
1306;1306;30 + 33;3;Holzschutzmittel, flüssig
1307;1307;30 + 33;3;Xylole (Xylene)
1308;1308;30 + 33;3;Zirconium, suspendiert in einem entzündbaren flüssigen Stoff
1309;1309;40;4.1;Aluminiumpulver, überzogen
1310;1310;40;4.1;Ammoniumpikrat, angefeuchtet mit mindestens 10Masse-% Wasser
1312;1312;40;4.1;Borneol
1313;1313;40;4.1;Calciumresinat
1314;1314;40;4.1;Calciumresinat, geschmolzen und erstarrt
1318;1318;40;4.1;Cobaltresinat, gefällt
1320;1320;46;4.1;Dinitrophenol, angefeuchtet mit mindestens 15Masse-% Wasser
1321;1321;46;4.1;Dinitrophenolate, angefeuchtet mit mindestens 15Masse-% Wasser
1322;1322;40;4.1;Dinitroresorcinol, angefeuchtet mit mindestens 15Masse-% Wasser
1323;1323;40;4.1;Eisencer
1324;1324;40;4.1;Filme auf Nitrocellulosebasis, gelatiniert, ausgenommen Abfälle
1325;1325;40;4.1;Entzündbarer organischer fester Stoff
1326;1326;40;4.1;Hafniumpulver, angefeuchtet mit mindestens 25% Wasser
1327;1327;?;4.1;Heu oder Stroh oder Bhusa [unterliegt nicht den Vorschriften des ADR]
1328;1328;40;4.1;Urotropin (Hexamethylentetramin)
1330;1330;40;4.1;Manganresinat
1331;1331;40;4.1;Zündhölzer, überall zündbar
1332;1332;40;4.1;Metaldehyd
1333;1333;40;4.1;Cer, Platten, Barren, Stangen
1334;1334;40;4.1;Naphthalin, roh oder raffiniert
1336;1336;40;4.1;Nitroguanidin (Picrit), angefeuchtet mit mindestens 20Masse-% Wasser
1337;1337;40;4.1;Nitrostärke, angefeuchtet mit mindestens 20Masse-% Wasser
1338;1338;40;4.1;Phosphor, amorph
1339;1339;40;4.1;Phosphorheptasulfid (P4S7), ohne gelben oder weißen Phosphor
1340;1340;423;4.3;Phosphorpentasulfid (P2S5), ohne gelben oder weißen Phosphor
1341;1341;40;4.1;Phosphorsesquisulfid (P4S3), ohne gelben oder weißen Phosphor
1343;1343;40;4.1;Phosphortrisulfid (P4S6), ohne gelben oder weißen Phosphor
1344;1344;40;4.1;Trinitrophenol (Pikrinsäure), angefeuchtet mit mindestens 30Masse-% Wasser
1345;1345;40;4.1;Kautschuk- (Gummi-) abfälle, gemahlen oder Kautschuk- (Gummi) reste, pulverförmig oder granuliert
1346;1346;40;4.1;Siliciumpulver, amorph
1347;1347;40;4.1;Silberpikrat, angefeuchtet mit mindestens 30Masse-% Wasser
1348;1348;46;4.1;Natriumdinitroorthokresolat, angefeuchtet mit mindestens 15Masse-% Wasser
1349;1349;40;4.1;Natriumpikramat, angefeuchtet mit mindestens 20Masse-% Wasser
1350;1350;40;4.1;Schwefel
1352;1352;40;4.1;Titanpulver, angefeuchtet mit mindestens 25% Wasser
1353;1353;40;4.1;Fasern, imprägniert mit schwach nitrierter Cellulose oder Gewebe imprägniert mit schwach nitrierter Cellulose
1354;1354;40;4.1;Trinitrobenzen, angefeuchtet mit mindestens 30Masse-% Wasser
1355;1355;40;4.1;Trinitrobenzoesäure, angefeuchtet mit mindestens 30Masse-% Wasser
1356;1356;40;4.1;Trinitrotoluol (TNT), angefeuchtet mit mindestens 30Masse-% Wasser
1357;1357;40;4.1;Harnstoffnitrat, angefeuchtet mit mindestens 20Masse-% Wasser
1358;1358;40;4.1;Zirconiumpulver, angefeuchtet mit mindestens 25% Wasser
1360;1360;X462;4.3;Calciumphosphid
1361;1361;40;4.2;Kohle oder Ruß, tierischen oder pflanzlichen Ursprungs
1362;1362;40;4.2;Kohle, aktiviert
1363;1363;40;4.2;Kopra
1364;1364;40;4.2;Baumwollabfälle, ölhaltig
1365;1365;40;4.2;Baumwolle, nass
1366;1366;X333;4.2;Diethylzink
1369;1369;40;4.2;p-Nitrosodimethylanilin
1370;1370;X333;4.2;Dimethylzink
1372;1372;–;4.2;Fasern, tierischen Ursprungs oder Fasern, pflanzlichen Ursprungs, gebrannt, nass oder feucht (Unterliegt nicht den Vorschriften des ADR/RID)
1373;1373;40;4.2;Fasern oder Gewebe, tierischen oder pflanzlichen oder synthetischen Ursprungs, N.A.G., imprägniert mit Öl
1374;1374;40;4.2;Fischmehl (Fischabfall), nicht stabilisiert, sehr gefährlich, unbeschränkter Feuchtegehalt, unbeschränkter Fettgehalt über 12Masse-%, unbeschränkter Fettgehalt über 15Masse-% bei mit Antioxidantien behandeltem Fischmehl oder Fischabfall
1376;1376;40;4.2;Eisenoxid, gebraucht oder Eisenschwamm, gebraucht, aus der Kokereigasreinigung
1378;1378;40;4.2;Metallkatalysator, angefeuchtet mit einem sichtbaren Überschuss an Flüssigkeit
1379;1379;40;4.2;Papier, mit ungesättigten Ölen behandelt, unvollständig getrocknet (auch Kohlepapier)
1380;1380;333;4.2;Pentaboran
1381;1381;46;4.2;Phosphor, weiß oder gelb, trocken, unter Wasser oder in Lösung
1382;1382;40;4.2;Kaliumsulfid, wasserfrei oder Kaliumsulfid mit weniger als 30% Kristallwasser
1383;1383;43;4.2;Pyrophores Metall oder Legierung
1384;1384;40;4.2;Natriumdithionit (Natriumhydrosulfit)
1386;1386;40;4.2;Natriumsulfid, wasserfrei oder Natriumsulfid mit weniger als 30% Kristallwasser
1386;1386;40;4.2;Ölsaatkuchen mit mehr als 1,5Masse-% Öl und höchstens 11Masse-% Feuchtigkeit
1387;1387;–;4.2;Wollabfälle, nass
1389;1389;X423;4.3;Alkalimetallamalgam
1390;1390;423;4.3;Alkalimetallamide
1391;1391;X423;4.3;Alkalimetalldispersion oder Erdalkalimetalldispersion
1392;1392;X423;4.3;Erdalkalimetallamalgam, flüssig
1393;1393;423;4.3;Erdalkalimetalllegierung
1394;1394;423;4.3;Aluminiumcarbid
1395;1395;462;4.3;Aluminiumferrosiliciumpulver
1396;1396;423;4.3;Aluminiumpulver, nicht überzogen
1397;1397;X462;4.3;Aluminiumphosphid
1398;1398;423;4.3;Aluminiumsiliciumpulver, nicht überzogen
1400;1400;423;4.3;Bariumazid, trocken oder angefeuchtet mit weniger als 50 Masse-% Wasser
1401;1401;423;4.3;Calciumresinat
1402;1402;423;4.3;Calciumcarbid
1403;1403;423;4.3;Calciumcyanamid mit mehr als 0,1Masse-% Calciumcarbid
1404;1404;X423;4.3;Calciumhydrid
1405;1405;423;4.3;Calciumsilicid
1407;1407;X423;4.3;Caesium
1408;1408;462;4.3;Ferrosilicium mit mindestens 30Masse-%, aber weniger als 90Masse-% Silicium
1409;1409;423;4.3;Metallhydride, mit Wasser reagierend
1410;1410;X423;4.3;Lithiumaluminiumhydrid
1411;1411;X433;4.3;Lithiumaluminiumhydrid in Ether
1413;1413;X423;4.3;Lithiumborhydrid
1414;1414;X423;4.3;Lithiumhydrid
1415;1415;X423;4.3;Lithiumaluminiumhydrid
1417;1417;423;4.3;Lithiumsilicium
1418;1418;423;4.3;Magnesiumpulver oder Magnesiumlegierungspulver
1419;1419;423;4.3;Magnesiumaluminiumphosphid
1420;1420;X423;4.3;Kaliummetalllegierungen, flüssig
1421;1421;X423;4.3;Alkalimetalllegierung, flüssig
1422;1422;X423;4.3;Kalium-Natrium-Legierungen, flüssig
1423;1423;X423;4.3;Rubidium
1426;1426;X423;4.3;Natriumborhydrid
1427;1427;X423;4.3;Natriumhydrid
1428;1428;X423;4.3;Natrium
1431;1431;48;4.2;Natriummethylat, Lösung in Alkohol
1432;1432;X462;4.3;Natriumphosphid
1433;1433;X462;4.3;Zinnphosphide
1435;1435;423;4.3;Zinkaschen
1436;1436;423;4.3;Zinkpulver oder Zinkstaub
1437;1437;40;4.1;Zirconiumhydrid
1438;1438;50;5.1;Aluminiumnitrat
1439;1439;50;5.1;Ammoniumdichromat
1442;1442;50;5.1;Ammoniumperchlorat
1444;1444;50;5.1;Ammoniumpersulfat
1445;1445;56;5.1;Bariumchlorat, fest
1446;1446;56;5.1;Bariumnitrat
1447;1447;56;5.1;Bariumperchlorat, fest
1448;1448;56;5.1;Bariumpermanganat
1449;1449;56;5.1;Bariumperoxid
1450;1450;50;5.1;Bromate, anorganisch
1451;1451;50;5.1;Caesiumnitrat
1452;1452;50;5.1;Calciumchlorat
1453;1453;50;5.1;Calciumchlorit
1454;1454;50;5.1;Calciumnitrat
1455;1455;50;5.1;Calciumperchlorat
1456;1456;50;5.1;Calciumpermanganat
1457;1457;50;5.1;Calciumperoxid
1458;1458;50;5.1;Borate und Chlorate, Mischung
1459;1459;50;5.1;Chlorat und Magnesiumchlorid, Mischung, fest
1461;1461;50;5.1;Chlorate, anorganisch
1462;1462;50;5.1;Chlorite, anorganisch
1463;1463;58;5.1;Chromtrioxid, wasserfrei
1465;1465;50;5.1;Didymiumnitrat
1466;1466;50;5.1;Eisen(III)-nitrat
1467;1467;50;5.1;Guanidinnitrat
1469;1469;56;5.1;Bleinitrat
1470;1470;56;5.1;Bleiperchlorat, fest
1471;1471;50;5.1;Lithiumhypochlorit, trocken oder Mischung
1472;1472;50;5.1;Lithiumperoxid
1473;1473;50;5.1;Magnesiumbromat
1474;1474;50;5.1;Magnesiumnitrat
1475;1475;50;5.1;Magnesiumperchlorat
1476;1476;50;5.1;Magnesiumperoxid
1477;1477;50;5.1;Nitrate, anorganisch
1479;1479;50;5.1;Entzündend (oxidierend) wirkender Stoff
1481;1481;50;5.1;Perchlorate, anorganisch
1482;1482;50;5.1;Permanganate, anorganisch
1483;1483;50;5.1;Peroxide, anorganisch
1484;1484;50;5.1;Kaliumbromat
1485;1485;50;5.1;Kaliumchlorat
1486;1486;50;5.1;Kaliumnitrat
1487;1487;50;5.1;Kaliumnitrat und Natriumnitrit, Mischung
1488;1488;50;5.1;Kaliumnitrit
1489;1489;50;5.1;Kaliumperchlorat
1490;1490;50;5.1;Kaliumpermanganat
1491;1491;55;5.1;Kaliumperoxid
1492;1492;50;5.1;Kaliumpersulfat
1493;1493;50;5.1;Silbernitrat
1494;1494;50;5.1;Natriumbromat
1495;1495;50;5.1;Natriumchlorat
1496;1496;50;5.1;Natriumchlorit
1498;1498;50;5.1;Natriumnitrat
1499;1499;50;5.1;Natriumnitrat und Kaliumnitrat, Mischung
1500;1500;56;5.1;Kaliumnitrat und Natriumnitrit, Mischung
1502;1502;50;5.1;Natriumperchlorat
1503;1503;50;5.1;Natriumpermanganat
1504;1504;55;5.1;Natriumperoxid
1505;1505;50;5.1;Natriumpersulfat
1506;1506;50;5.1;Strontiumchlorat
1507;1507;50;5.1;Strontiumnitrat
1508;1508;50;5.1;Strontiumperchlorat
1509;1509;50;5.1;Strontiumperoxid
1510;1510;559;5.1;Tetranitromethan
1511;1511;58;5.1;Harnstoffwasserstoffperoxid
1512;1512;50;5.1;Zinkammoniumnitrit
1513;1513;50;5.1;Zinkchlorat
1514;1514;50;5.1;Zinknitrat
1515;1515;50;5.1;Zinkpermanganat
1516;1516;50;5.1;Zinkperoxid
1517;1517;40;4.1;Zirconiumpikramat, angefeuchtet mit mindestens 20Masse-% Wasser
1541;1541;669;6.1;Acetoncyanhydrin, stabilisiert
1544;1544;60 + 66;6.1;Alkaloide, fest oder Alkaloidsalze, fest,
1545;1545;639;6.1;Allylisothiocyanat, stabilisiert
1546;1546;60;6.1;Ammoniumarsenat
1547;1547;60;6.1;Trinitroanilin (Pikramid)
1548;1548;60;6.1;Anilinhydrochlorid
1549;1549;60;6.1;Anorganische Antimonverbindung, fest, N.A.G.
1550;1550;60;6.1;Antimonlaktat
1551;1551;60;6.1;Antimonylkaliumtartrat
1553;1553;66;6.1;Arsensäure, flüssig
1554;1554;60;6.1;Arsensäure, fest
1555;1555;60;6.1;Arsen(III)-bromid
1556;1556;60 + 66;6.1;Arsenverbindung, flüssig, anorganisch einschließlich Arsenate, Arsenite und Arsensulfide
1557;1557;60 + 66;6.1;Arsenverbindung, fest, anorganisch (einschließlich Arsenate, Arsenite und Arsensulfide)
1558;1558;60;6.1;Arsensäure, flüssig
1559;1559;60;6.1;Arsenpentoxid
1560;1560;66;6.1;Arsen(III)-chlorid
1561;1561;60;6.1;Arsen(III)-oxid
1562;1562;60;6.1;Arsenstaub
1564;1564;60;6.1;Bariumverbindungen, N.A.G.
1565;1565;66;6.1;Bariumcyanid
1566;1566;60;6.1;Berylliumverbindungen, N.A.G.
1567;1567;64;6.1;Beryllium, Pulver
1569;1569;63;6.1;Bromaceton
1570;1570;66;6.1;Brucin
1571;1571;46;4.1;Bariumazid, angefeuchtet mit mindestens 50Masse-% Wasser
1572;1572;60;6.1;Kakodylsäure
1573;1573;60;6.1;Calciumarsenat
1574;1574;60;6.1;Calciumarsenat und Calciumarsenit, Mischung, fest
1575;1575;66;6.1;Calciumcyanid
1577;1577;60;6.1;Chlordinitrobenzole, flüssig
1578;1578;60;6.1;Chlornitrobenzole, fest
1579;1579;60;6.1;4-Chlor-o-toluidinhydrochlorid, fest
1580;1580;66;6.1;Methylbromid, mit höchstens 2% Chlorpikrin
1581;1581;26;2;Chlorpikrin und Brommethan, Gemisch, mit mehr als 2% Chlorpikrin
1582;1582;26;2;Chlorpikrin und Methylchlorid, Gemisch
1583;1583;60 + 66;6.1;Chlorpikrin, Mischung
1585;1585;60;6.1;Kupferacetoarsenit
1586;1586;60;6.1;Kupferarsenit
1587;1587;60;6.1;Kupfercyanid
1588;1588;60 + 66;6.1;Cyanide, anorganisch, fest
1589;1589;268;2;Chlorcyan, stabilisiert
1590;1590;60;6.1;Dichloraniline, flüssig
1591;1591;60;6.1;o-Dichlorbenzen
1593;1593;60;6.1;Dichlormethan
1594;1594;60;6.1;Diethylsulfat
1595;1595;668;6.1;Dimethylsulfat
1596;1596;60;6.1;Dinitroaniline
1597;1597;60;6.1;Chlordinitrobenzene, flüssig
1598;1598;60;6.1;Dinitro-o-cresol
1599;1599;60;6.1;Dinitrophenol-Lösung
1600;1600;60;6.1;Dinitrotoluole, geschmolzen
1601;1601;60 + 66;6.1;Desinfektionsmittel, fest, giftig, N.A.G.
1602;1602;60 + 66;6.1;Farbe, flüssig, giftig, N.A.G. oder Farbstoffzwischenprodukt, flüssig, giftig, N.A.G.
1603;1603;63;6.1;Ethylbromacetat
1604;1604;83;8;Ethylendiamin
1605;1605;66;6.1;Ethylendibromid
1606;1606;60;6.1;Eisen(III)-arsenat
1607;1607;60;6.1;Eisen(III)-arsenit
1608;1608;60;6.1;Eisen(II)-arsenat
1611;1611;60;6.1;Hexaethyltetraphosphat
1612;1612;26;2;Hexaethyltetraphosphat und verdichtetes Gas, Gemisch
1613;1613;663;6.1;Cyanwasserstoff, wässrige Lösung, mit höchstens 20% Cyanwasserstoff
1614;1614;663;6.1;Cyanwasserstoff, stabilisiert, mit weniger als 3% Wasser und aufgesaugt durch eine inerte, poröse Masse
1616;1616;60;6.1;Blei(II)-acetat (Bleiacetat)
1617;1617;60;6.1;Bleiarsenate
1618;1618;60;6.1;Bleiarsenite
1620;1620;60;6.1;Bleicyanid
1621;1621;60;6.1;London purple
1622;1622;60;6.1;Magnesiumarsenat
1623;1623;60;6.1;Quecksilber(II)-arsenat
1624;1624;60;6.1;Quecksilber(II)-chlorid
1625;1625;60;6.1;Quecksilber(II)-nitrat
1626;1626;66;6.1;Kaliumquecksilber(II)-cyanid
1627;1627;60;6.1;Quecksilber(I)-nitrat
1629;1629;60;6.1;Quecksilberacetat
1630;1630;60;6.1;Quecksilber(II)-ammoniumchlorid
1631;1631;60;6.1;Quecksilber(II)-benzoat
1634;1634;60;6.1;Quecksilberbromide
1636;1636;60;6.1;Quecksilbercyanid
1637;1637;60;6.1;Quecksilberglukonat
1638;1638;60;6.1;Quecksilberiodid (Quecksilber(I)-iodid und Quecksilber(II)-iodid)
1639;1639;60;6.1;Quecksilbernucleat
1640;1640;60;6.1;Quecksilberoleat
1641;1641;60;6.1;Quecksilber(II)-oxid
1642;1642;60;6.1;Quecksilberoxycyanid, desensibilisiert
1643;1643;60;6.1;Kaliumquecksilber(II)-iodid
1644;1644;60;6.1;Quecksilbersalicylat
1645;1645;60;6.1;Quecksilbersulfat
1646;1646;60;6.1;Quecksilberthiocyanat
1647;1647;66;6.1;Brommethan und Ethylendibromid, Mischung, flüssig
1648;1648;33;3;Acetonitril
1649;1649;66;6.1;Klopfschutzmittel für Motorkraftstoff
1650;1650;60;6.1;beta-Naphthylamin, fest
1651;1651;60;6.1;Naphthylthioharnstoff
1652;1652;60;6.1;Naphthylharnstoff
1653;1653;60;6.1;Nickelcyanid
1654;1654;60;6.1;Nikotin
1655;1655;60 + 66;6.1;Nikotinverbindung, fest oder Nikotinzubereitung, fest
1656;1656;60;6.1;Nikotinhydrochlorid, flüssig oder Lösung
1657;1657;60;6.1;Nikotinsalicylat
1658;1658;60;6.1;Nikotinsulfat, Lösung
1659;1659;60;6.1;Nikotintartrat
1660;1660;265;2;Stickstoffmonoxid, verdichtet (Stickoxide, verdichtet)
1661;1661;60;6.1;Nitroaniline (o-, m-, p-)
1662;1662;60;6.1;Trinitrobenzen, trocken oder angefeuchtet mit weniger als 30Masse-% Wasser
1663;1663;60;6.1;Nitrophenole (o-, m-, p-)
1664;1664;60;6.1;Nitrotoluole, flüssig
1665;1665;60;6.1;Nitroxylene, flüssig
1669;1669;60;6.1;Pentachlorethan
1670;1670;66;6.1;Perchlormethylmercaptan
1671;1671;60;6.1;Phenol, fest
1672;1672;66;6.1;Phenylcarbylaminchlorid
1673;1673;60;6.1;Phenylendiamine (o-, m-, p-)
1674;1674;60;6.1;Phenylquecksilber(II)-acetat
1677;1677;60;6.1;Kaliumarsenat
1678;1678;60;6.1;Kaliumarsenit
1679;1679;60;6.1;Kaliumkupfer(I)-cyanid
1680;1680;66;6.1;Kaliumcyanid, fest
1683;1683;60;6.1;Silberarsenit
1684;1684;60;6.1;Quecksilbercyanid
1685;1685;60;6.1;Natriumarsenat
1686;1686;60;6.1;Natriumarsenit, wässrige Lösung
1687;1687;60;6.1;Natriumazid
1688;1688;60;6.1;Natriumkakodylat
1689;1689;66;6.1;Natriumcyanid, fest
1690;1690;60;6.1;Natriumfluorid, fest
1691;1691;60;6.1;Strontiumarsenit
1692;1692;66;6.1;Strychnin oder Strychninsalze
1693;1693;60 + 66;6.1;Stoff zur Herstellung von Tränengasen, flüssig, N.A.G.
1694;1694;66;6.1;Brombenzylcyanide, flüssig oder fest
1695;1695;663;6.1;Chloraceton, stabilisiert
1697;1697;60;6.1;Chloracetophenon, fest
1698;1698;66;6.1;Diphenylaminochlorarsin
1699;1699;66;6.1;Diphenylchlorarsin, flüssig
1700;1700;6.1;Tränengas-Kerzen;
1701;1701;60;6.1;Xylylbromid, flüssig
1702;1702;60;6.1;1,1,2,2-Tetrachlorethan
1704;1704;60;6.1;Tetraethyldithiopyrophosphat
1707;1707;60;6.1;Thalliumverbindung, N.A.G.
1708;1708;60;6.1;Toluidine, flüssig
1709;1709;60;6.1;2,4-Toluylendiamin, fest
1710;1710;60;6.1;Trichlorethylen
1711;1711;60;6.1;Xylidine, flüssig
1712;1712;60;6.1;Zinkarsenat oder Zinkarsenit oder Zinkarsenat und Zinkarsenit, Mischung
1713;1713;66;6.1;Zinkcyanid
1714;1714;X462;6.1;Zinkphosphid
1715;1715;83;8;Essigsäureanhydrid
1716;1716;80;8;Acetylbromid
1717;1717;X338;3;Acetylchlorid
1718;1718;80;8;Butylphosphat
1719;1719;80;8;Ätzender, alkalischer, flüssiger Stoff, N.A.G.
1722;1722;668;6.1;Allylchlorformiat
1723;1723;338;3;Allyliodid
1724;1724;X839;8;Allyltrichlorsilan, stabilisiert
1725;1725;80;8;Aluminiumbromid, wasserfrei
1726;1726;80;8;Aluminiumchlorid, wasserfrei
1727;1727;80;8;Ammoniumhydrogendifluorid, fest
1728;1728;X80;8;Amyltrichlorsilan
1729;1729;80;8;Anisoylchlorid
1730;1730;X80;8;Antimonpentachlorid, flüssig
1731;1731;80;8;Antimonpentachlorid, Lösung
1732;1732;86;8;Antimon(V)-fluorid
1733;1733;80;8;Antimontrichlorid
1736;1736;80;8;Benzoylchlorid
1737;1737;68;6.1;Benzylbromid
1738;1738;68;6.1;Benzylchlorid
1739;1739;88;8;Benzylchlorformiat
1740;1740;80;8;Hydrogendifluoride, fest, N.A.G.
1741;1741;268;2;Bortrichlorid
1742;1742;80;8;Bortrifluorid-Essigsäure-Komplex, flüssig
1743;1743;80;8;Bortrifluorid-Propionsäure-Komplex, flüssig
1744;1744;886;8;Brom oder Brom, Lösung
1745;1745;568;5.1;Brompentafluorid
1746;1746;568;5.1;Bromtrifluorid
1747;1747;X83;8;Butyltrichlorsilan
1748;1748;50;5.1;Calciumhypochlorit, trocken oder Calciumhypochlorit, Mischung, trocken, mit mehr als 39% aktivem Chlor sowie 8,8% aktivem Sauerstoff
1749;1749;265;2;Chlortrifluorid
1750;1750;68;6.1;Chloressigsäure, Lösung
1751;1751;68;6.1;Chloressigsäure, fest
1752;1752;668;6.1;Chloracetylchlorid
1753;1753;X80;8;Chlorphenyltrichlorsilan
1754;1754;X80;8;Chlorsulfonsäure mit oder ohne Schwefeltrioxid
1755;1755;80;8;Chromsäure, Lösung
1756;1756;80;8;Chromfluorid, fest (CrF2, CrF3, CrF4 und CrF5)
1757;1757;80;8;Chromfluorid, Lösung (CrF2, CrF3, CrF4 und CrF5)
1758;1758;X88;8;Chromoxychlorid
1759;1759;80 + 88;8;Ätzender, fester Stoff, N.A.G.
1760;1760;80 + 88;8;Ätzender, flüssiger Stoff, N.A.G.
1761;1761;86;8;Kupferethylendiamin, Lösung
1762;1762;X80;8;Cyclohexenyltrichlorsilan
1763;1763;X80;8;Cyclohexyltrichlorsilan
1764;1764;80;8;Dichloressigsäure
1765;1765;X80;8;Dichloracetylchlorid
1766;1766;X80;8;Dichlorphenyltrichlorsilan
1767;1767;X83;8;Diethyldichlorsilan
1768;1768;80;8;Difluorphosphorsäure, wasserfrei
1769;1769;X80;8;Diphenyldichlorsilan
1770;1770;80;8;Diphenylbrommethan
1771;1771;X80;8;Dodecyltrichlorsilan
1773;1773;80;8;Eisenchlorid, wasserfrei (Eisen(II)-chlorid und Eisen(III)-chlorid)
1774;1774;80;8;Feuerlöscherladungen, ätzender flüssiger Stoff
1775;1775;80;8;Fluorborsäure
1776;1776;80;8;Fluorphosphorsäure, wasserfrei
1777;1777;88;8;Fluorsulfonsäure
1778;1778;80;8;Fluorkieselsäure
1779;1779;83;8;Ameisensäure, mit mehr als 85Masse-% Säure
1780;1780;80;8;Fumarylchlorid
1781;1781;X80;8;Hexadecyltrichlorsilan
1782;1782;80;8;Hexafluorphosphorsäure
1783;1783;80;8;Hexamethylendiamin, Lösung
1784;1784;X80;8;Cyclohexyltrichlorsilan
1786;1786;886;8;Fluorwasserstoffsäure und Schwefelsäure, Mischung
1787;1787;80;8;Iodwasserstoffsäure
1788;1788;80;8;Bromwasserstoffsäure
1789;1789;80;8;Salzsäure
1790;1790;886;8;Fluorwasserstoffsäure mit mehr als 85% Fluorwasserstoff
1790;1790;886;8;Fluorwasserstoffsäure mit mehr als 60% Fluorwasserstoff, aber höchstens 85% Fluorwasserstoff
1790;1790;86;8;Fluorwasserstoffsäure mit höchstens 60% Fluorwasserstoff
1791;1791;80;8;Hypochloritlösung
1792;1792;80;8;Iodmonochlorid, fest
1793;1793;80;8;Isopropylphosphat
1794;1794;80;8;Blei(II)-sulfat mit mehr als 3% freier Säure
